owner_id,owner_age_group,owner_gender,district,neighborhood_code,breed_primary,breed_primary_is_mixed,breed_secondary,breed_secondary_is_mixed,breed_type,dog_birth_year,dog_gender,dog_color
142725,31-40,female,2,23,French Bulldog,False,,False,small/companion,2018.0,male,beige
142736,31-40,male,9,92,Mixed breed (small),False,,False,small/companion,2016.0,female,brown
142742,21-30,female,4,44,Italian Greyhound,False,,False,small/companion,2018.0,female,blue
142749,21-30,male,9,92,Basenji,False,,False,small/companion,2017.0,male,brown/white
142765,31-40,female,9,91,Miniature Schnauzer,False,,False,small/companion,2018.0,male,white
142766,31-40,male,2,21,Mixed breed (small),False,,False,small/companion,2010.0,female,light brown
142768,31-40,male,6,61,German Pinscher,False,,False,large/working,2018.0,female,black/red
142772,51-60,male,4,41,Boston Terrier,False,,False,small/companion,2018.0,male,gray
142773,31-40,female,3,34,Biewer Yorkshire Terrier,False,,False,small/companion,2018.0,female,black/brown
142774,21-30,female,12,123,Pomeranian,False,,False,small/companion,2018.0,female,cream
142792,41-50,female,3,33,Labrador Retriever,True,,False,large/working,2018.0,female,black
142811,31-40,female,3,34,Chihuahua,False,,False,small/companion,2015.0,male,beige
142830,31-40,female,10,101,Beagle,False,,False,small/companion,2010.0,female,tricolor
142847,41-50,female,5,52,Labrador Retriever,False,Poodle,False,large/working,2018.0,male,cream
142861,41-50,male,11,119,Border Collie,False,Bergamasker,False,large/working,2018.0,male,black/white/brown
142864,31-40,male,2,21,Shih Tzu,True,,False,small/companion,2006.0,female,blonde
142869,31-40,female,10,101,Flat Coated Retriever,False,,False,large/working,2018.0,male,black
142870,21-30,male,7,73,Pomeranian,False,,False,small/companion,2015.0,male,black
142884,21-30,male,11,115,Border Collie,False,,False,large/working,2014.0,female,blue/merle
142927,21-30,female,7,73,Golden Retriever,False,Miniature Poodle,False,large/working,2018.0,female,golden
142936,41-50,male,3,31,Field Spaniel,False,,False,large/working,2018.0,male,black
142945,21-30,male,10,101,Labrador Retriever,False,,False,large/working,2019.0,female,Fox/Red
142945,21-30,male,10,101,Labrador Retriever,False,,False,large/working,2019.0,male,Fox/Red
142984,31-40,female,11,111,Miniature Bull Terrier,False,,False,small/companion,2017.0,male,white
143005,71-80,male,10,101,Poodle,False,,False,small/companion,2018.0,female,black tan-marked
143009,31-40,female,7,73,Mixed breed (small),False,,False,small/companion,2017.0,male,black
143016,21-30,female,6,61,Border Collie,False,,False,large/working,2013.0,male,brown/white
143022,61-70,female,10,101,Lakeland Terrier,False,,False,small/companion,2018.0,male,red
143029,41-50,female,10,101,Petit Brabançon,False,,False,small/companion,2017.0,female,black/tan
143031,41-50,female,12,123,Fox Terrier,False,,False,small/companion,2013.0,male,white/black/brown
143050,31-40,female,2,21,French Bulldog,False,,False,small/companion,2017.0,male,brindle
143054,41-50,male,2,21,Welsh Terrier,False,,False,small/companion,2008.0,male,brown/gray
143059,31-40,female,8,83,French Bulldog,False,,False,small/companion,2014.0,male,red/beige
143068,21-30,female,3,31,Australien Kelpie,False,German Shepherd,False,large/working,2009.0,female,brown
143075,51-60,male,8,83,Golden Retriever,False,,False,large/working,2018.0,male,cream
143106,71-80,female,3,33,Havanese,False,,False,small/companion,2013.0,male,black
143107,21-30,male,4,44,French Bulldog,False,,False,small/companion,2019.0,female,fawn-brown
143107,21-30,male,4,44,Rottweiler,False,,False,large/working,2018.0,male,black/brown
143110,41-50,female,10,102,Labrador Retriever,False,Poodle,False,large/working,2016.0,male,brown
143124,51-60,male,1,11,Dogo Argentino,False,,False,large/working,2013.0,male,white
143131,51-60,female,8,83,Pug,False,,False,small/companion,2014.0,male,beige
143131,51-60,female,8,83,Pug,False,,False,small/companion,2016.0,male,beige
143131,51-60,female,8,83,German Shepherd,False,,False,large/working,2006.0,female,black/brown
143134,41-50,female,10,102,Mixed breed (large),False,,False,large/working,2014.0,male,black
143135,61-70,female,4,44,Jack Russel Terrier,True,,False,small/companion,2015.0,female,tricolor
143138,61-70,female,12,123,Mixed breed (large),False,,False,large/working,2014.0,male,brown
143146,31-40,male,7,74,Malinois,False,Collie,False,large/working,2013.0,female,brown
143165,21-30,female,9,91,Mixed breed (small),False,,False,small/companion,2018.0,female,black
143175,31-40,female,4,42,Pug,False,,False,small/companion,2009.0,male,beige
143177,31-40,male,9,92,Mixed breed (small),False,,False,small/companion,2013.0,male,black/white
143179,31-40,male,12,123,English Bulldog,False,,False,large/working,2018.0,male,brindle
143197,31-40,female,11,111,German Shepherd,False,,False,large/working,2018.0,female,gray
143201,31-40,female,2,21,Pug,False,,False,small/companion,2005.0,male,beige
143203,41-50,male,7,72,Mixed breed (large),False,,False,large/working,2016.0,male,beige
143216,61-70,female,10,102,Maltese,True,,False,small/companion,2014.0,male,white/beige
143217,31-40,male,11,111,Collie,False,,False,large/working,2009.0,male,black
143218,51-60,male,12,122,Pinscher,False,,False,small/companion,2018.0,male,black
143223,71-80,male,3,33,Labrador Retriever,False,,False,large/working,2017.0,female,yellow
143229,41-50,female,10,101,Labrador Retriever,False,Poodle,False,large/working,2018.0,female,apricot
143235,61-70,female,4,41,Labrador Retriever,False,,False,large/working,2018.0,female,yellow
143236,31-40,female,9,91,Pomeranian,False,Pomeranian (Zwergspitz),False,small/companion,2015.0,female,black
143237,21-30,male,9,92,Podenco,False,Aidi (Atlas Berghund),False,large/working,2018.0,female,black
143238,21-30,female,2,21,Mixed breed (small),False,,False,small/companion,2014.0,male,black/gray
143239,51-60,female,6,63,Labrador Retriever,False,,False,large/working,2018.0,male,white
143257,21-30,female,7,71,Boston Terrier,False,,False,small/companion,2018.0,male,black/white
143258,41-50,female,10,102,Cairn Terrier,False,,False,small/companion,2018.0,female,brindle
143259,41-50,female,2,24,Medium Spitz,False,,False,small/companion,2013.0,male,light brown
143262,21-30,male,12,123,French Bulldog,False,,False,small/companion,2014.0,male,red
143272,51-60,female,6,63,Havanese,False,,False,small/companion,2018.0,female,red
143274,61-70,male,2,24,Pug,False,,False,small/companion,2018.0,female,beige
143275,61-70,male,1,11,Lagotto Romagnolo,False,,False,large/working,2018.0,male,white/orange
143277,21-30,male,9,91,Havanese,False,,False,small/companion,2018.0,female,brown
143285,31-40,female,6,61,Labrador Retriever,False,,False,large/working,2011.0,female,black
143303,21-30,male,3,33,Border Terrier,False,,False,small/companion,2013.0,female,red grizzle
143308,31-40,male,11,111,Labrador Retriever,False,Poodle,False,large/working,2018.0,female,chocolate
143310,21-30,male,12,121,German Shepherd,True,,False,large/working,2015.0,male,black/brown/beige
143343,71-80,female,9,92,Yorkshire Terrier,False,,False,small/companion,2018.0,female,brown
143348,21-30,female,9,92,Chow Chow,False,,False,large/working,2017.0,male,beige
143355,61-70,female,11,119,Maltese,False,Poodle,False,small/companion,2018.0,female,brown
143356,41-50,male,11,111,Mixed breed (small),False,,False,small/companion,2016.0,female,black/white
143392,51-60,female,10,101,Vizsla,False,,False,large/working,2006.0,male,reddish-brown
143392,51-60,female,10,101,Vizsla,False,,False,large/working,2013.0,female,reddish-brown
143392,51-60,female,10,101,Vizsla,False,,False,large/working,2015.0,male,reddish-brown
143396,31-40,female,6,61,Welsh Corgi Pembroke,False,,False,small/companion,2018.0,male,red
143403,41-50,female,9,92,Mixed breed (small),False,,False,small/companion,2009.0,female,light brown
143404,51-60,male,3,31,Pomeranian,False,,False,small/companion,2017.0,male,white
143407,31-40,male,11,119,Galgo Espanol,True,,False,large/working,2017.0,female,black
143409,61-70,male,10,102,English Bulldog,False,,False,large/working,2017.0,male,red/white
143415,31-40,male,7,73,Labrador Retriever,False,,False,large/working,2008.0,male,black
143415,31-40,male,7,73,Terrier (generic),True,,False,small/companion,2008.0,male,beige
143416,31-40,female,3,33,Shar Pei,False,,False,large/working,2015.0,male,brown
143417,21-30,male,11,115,German Shepherd,True,,False,large/working,2014.0,male,brown/white
143417,21-30,male,11,115,Great Dane,False,,False,large/working,2009.0,female,black/white
143429,61-70,female,3,33,Mixed breed (large),False,,False,large/working,2018.0,female,black/white
143430,31-40,female,7,72,Nova Scotia Duck Tolling Retriever,False,,False,large/working,2016.0,female,red
143432,31-40,female,11,115,Miniature Pinscher,False,,False,small/companion,2012.0,female,brown
143435,11-20,female,7,74,Mixed breed (large),False,,False,large/working,2014.0,female,white/beige
143443,51-60,male,7,71,Maltese,False,,False,small/companion,2015.0,male,white
143444,31-40,female,11,111,Miniature Schnauzer,False,Poodle,False,small/companion,2018.0,female,blonde
143449,41-50,female,3,33,Continental Bulldog,False,,False,large/working,2016.0,female,black/white
143450,51-60,female,3,33,German Shepherd,False,,False,large/working,2011.0,female,black/yellow
143457,51-60,male,1,11,Australian Shepherd,False,Bernese Mountain Dog,False,large/working,2018.0,female,tricolor
143458,21-30,female,11,111,Poodle,False,,False,small/companion,2009.0,female,white
143461,21-30,male,7,73,Mixed breed (large),False,,False,large/working,2015.0,male,dark brown
143465,31-40,male,8,83,Golden Retriever,False,,False,large/working,2018.0,female,white/brown
143487,41-50,male,7,73,Lagotto Romagnolo,False,,False,large/working,2018.0,female,brown
143502,21-30,male,9,91,Labrador Retriever,False,Collie,False,large/working,2018.0,female,black
143504,41-50,female,6,61,Golden Retriever,False,,False,large/working,2018.0,female,golden
143505,31-40,male,4,44,Chihuahua,False,,False,small/companion,2018.0,female,brown/white
143507,31-40,male,9,92,Malinois,False,German Shepherd,False,large/working,2018.0,female,fawn
143531,41-50,female,9,91,Labrador Retriever,False,,False,large/working,2018.0,male,black
143543,31-40,female,9,92,Dalmatiner,False,,False,large/working,2008.0,male,white/black
143546,51-60,female,7,74,Maltese,False,,False,small/companion,2011.0,male,white
143548,31-40,female,9,92,Beagle,False,,False,small/companion,2018.0,female,tricolor
143566,51-60,female,11,115,Appenzeller Sennenhund,True,,False,large/working,2017.0,female,tricolor
143573,61-70,female,2,23,Biewer Yorkshire Terrier,False,,False,small/companion,2018.0,male,tricolor
143631,31-40,female,7,74,Beagle,False,,False,small/companion,2018.0,female,tricolor
143632,51-60,female,9,92,Papillon,False,,False,small/companion,2017.0,male,tricolor
143635,31-40,female,3,33,Jack Russel Terrier,False,,False,small/companion,2018.0,male,white/brown
143637,51-60,female,9,92,Mixed breed (small),False,,False,small/companion,2015.0,male,brown/beige
143640,21-30,female,11,115,French Bulldog,False,,False,small/companion,2018.0,male,brindle
143643,61-70,female,11,119,Labrador Retriever,False,,False,large/working,2018.0,male,chocolate
143644,31-40,female,3,34,Boxer,True,,False,large/working,2017.0,female,black/white
143645,21-30,male,12,123,Dogo Argentino,False,,False,large/working,2018.0,male,white
143647,31-40,male,3,34,Pomeranian,False,,False,small/companion,2018.0,male,white/beige
143659,61-70,female,1,13,Yorkshire Terrier,False,,False,small/companion,2018.0,female,black/tan
143661,41-50,female,6,61,Biewer Yorkshire Terrier,False,,False,small/companion,2018.0,female,tricolor
143662,21-30,female,9,91,Golden Retriever,False,,False,large/working,2018.0,male,cream
143700,31-40,female,11,119,Havanese,False,,False,small/companion,2018.0,female,sable
143704,51-60,female,2,23,American Cocker Spaniel,False,,False,small/companion,2014.0,male,blonde
143704,51-60,female,2,23,American Cocker Spaniel,False,,False,small/companion,2005.0,male,light brown
143705,31-40,female,10,102,French Bulldog,False,,False,small/companion,2017.0,male,dark brindle
143707,41-50,male,3,31,English Bulldog,False,,False,large/working,2009.0,male,white brindle
143708,21-30,male,7,74,Appenzeller Sennenhund,False,,False,large/working,2017.0,male,tricolor
143720,21-30,female,10,102,Royal Poodle,False,,False,large/working,2018.0,male,brown
143741,21-30,male,5,52,Mixed breed (small),True,,False,small/companion,2014.0,female,light brown
143745,21-30,male,5,51,Labrador Retriever,True,,False,large/working,2015.0,male,black/white
143753,31-40,female,2,21,Setter (generic),True,,False,large/working,2017.0,female,black/white
143754,21-30,female,11,115,Jack Russel Terrier,True,,False,small/companion,2017.0,female,tricolor
143769,31-40,male,3,34,Mixed breed (large),False,,False,large/working,2017.0,male,black
143770,31-40,female,2,21,Miniature Pinscher,False,,False,small/companion,2011.0,male,black
143771,31-40,female,9,91,Maltese,False,,False,small/companion,2018.0,male,white
143772,21-30,female,3,31,Pomeranian (Zwergspitz),False,,False,small/companion,2018.0,female,cream
143774,31-40,female,7,74,Mixed breed (large),False,,False,large/working,2016.0,male,white/beige
143789,41-50,female,7,71,Cavalier King Charles Spaniel,False,,False,small/companion,2017.0,male,beige
143802,51-60,female,7,74,Pug,True,,False,small/companion,2011.0,male,brindle
143802,51-60,female,7,74,Pug,False,,False,small/companion,2009.0,male,beige
143803,81-90,female,7,72,Miniature Schnauzer,False,,False,small/companion,2015.0,female,black
143808,31-40,female,10,102,Mixed breed (small),False,,False,small/companion,2017.0,male,orange
143812,21-30,male,7,74,Continental Bulldog,False,,False,large/working,2018.0,female,red
143833,51-60,male,9,92,Australian Shepherd,False,,False,large/working,2018.0,male,tricolor
143874,31-40,male,11,119,Labrador Retriever,False,,False,large/working,2018.0,female,black
143875,31-40,female,2,21,Shiba Inu,False,,False,small/companion,2018.0,male,red
143884,31-40,male,9,92,English Bulldog,False,,False,large/working,2018.0,male,brown/white
143889,31-40,male,9,91,Yorkshire Terrier,False,,False,small/companion,2012.0,male,black/gray
143890,41-50,female,11,115,French Bulldog,False,,False,small/companion,2018.0,male,brindle
143894,31-40,female,1,11,West Highland White Terrier,False,Shih Tzu,False,small/companion,2008.0,female,black
143917,31-40,female,11,115,Labrador Retriever,False,,False,large/working,2018.0,male,brown
143924,31-40,male,7,71,Jack Russel Terrier,False,,False,small/companion,2018.0,female,tricolor
143930,41-50,female,8,83,Mixed breed (small),False,,False,small/companion,2018.0,male,blue merle/white
143932,31-40,female,8,82,Dachshund,False,,False,small/companion,2018.0,male,brown
143933,31-40,female,11,115,Poodle,False,Maltese,False,small/companion,2017.0,male,beige
143934,41-50,female,11,115,Miniature Pinscher,False,,False,small/companion,2005.0,male,black/brown
143935,51-60,female,11,115,English Bulldog,False,,False,large/working,2015.0,female,brown/white
143938,31-40,male,11,115,Mixed breed (small),False,,False,small/companion,2008.0,female,yellow
143955,51-60,female,9,92,Mixed breed (small),False,,False,small/companion,2018.0,male,white/black
143960,31-40,male,11,119,German Pinscher,False,,False,large/working,2018.0,male,red
143962,61-70,male,10,101,English Springer Spaniel,False,,False,large/working,2018.0,male,brown/white
143964,41-50,female,4,44,Pomeranian (Zwergspitz),False,,False,small/companion,2018.0,male,white
143966,31-40,male,9,91,Pug,False,,False,small/companion,2010.0,male,beige
144001,21-30,female,3,31,Boxer,False,,False,large/working,2018.0,male,brown brindle
144008,41-50,female,9,92,Chihuahua,False,,False,small/companion,2018.0,female,black/brown
144010,51-60,female,8,83,Mixed breed (small),False,,False,small/companion,2018.0,male,beige
144019,41-50,female,1,11,Chihuahua,False,,False,small/companion,2018.0,male,brown/white
144027,21-30,female,3,31,Mixed breed (large),False,,False,large/working,2016.0,male,brown
144028,71-80,female,3,34,Mixed breed (large),False,,False,large/working,2009.0,male,dark brown
144070,51-60,male,3,34,Lagotto Romagnolo,False,,False,large/working,2018.0,female,white/brown
144077,31-40,female,7,71,Border Collie,False,,False,large/working,2015.0,female,black/white
144091,51-60,female,6,63,Pomeranian (Zwergspitz),False,,False,small/companion,2018.0,female,orange
144092,31-40,female,11,111,French Bulldog,False,,False,small/companion,2018.0,male,blue
144094,41-50,male,9,92,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2018.0,male,beige
144095,21-30,female,9,92,Labrador Retriever,True,,False,large/working,2018.0,female,beige
144098,41-50,female,9,92,French Bulldog,False,,False,small/companion,2018.0,male,black
144105,21-30,female,10,102,Chihuahua,False,Dachshund,False,small/companion,2017.0,male,light brown
144106,51-60,male,11,115,French Bulldog,False,,False,small/companion,2018.0,female,fawn
144113,71-80,male,6,61,Mixed breed (large),False,,False,large/working,2011.0,female,black/white
144115,81-90,female,7,73,Coton de Tulear,False,,False,small/companion,2009.0,female,white
144118,31-40,female,11,111,Shih Tzu,False,,False,small/companion,2005.0,female,tricolor
144129,61-70,female,10,101,Labrador Retriever,False,Poodle,False,large/working,2005.0,male,brown
144133,41-50,male,8,82,Weimaraner,False,,False,large/working,2016.0,male,gray
144134,31-40,female,12,122,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2014.0,male,orange
144136,31-40,male,3,34,Mixed breed (large),False,,False,large/working,2006.0,female,brown
144137,51-60,male,10,101,Beagle,False,,False,small/companion,2013.0,female,tricolor
144138,31-40,female,11,111,Toy Poodle,False,,False,small/companion,2009.0,male,white
144139,31-40,female,5,51,Beagle,False,,False,small/companion,2014.0,female,tricolor
144146,41-50,female,9,92,Appenzeller Sennenhund,True,,False,large/working,2011.0,male,light brown/white
144149,41-50,male,9,91,Poodle,False,Pug,False,small/companion,2011.0,male,black
144150,41-50,female,2,21,German Shepherd,False,,False,large/working,2009.0,female,black/brown
144152,21-30,male,3,31,French Bulldog,False,,False,small/companion,2013.0,male,white/brown
144154,21-30,female,4,44,Podenco,True,,False,large/working,2015.0,female,brown
144156,51-60,female,7,71,Flat Coated Retriever,False,,False,large/working,2018.0,male,black
144157,41-50,female,12,122,Yorkshire Terrier,False,,False,small/companion,2016.0,female,blue/tan
144157,41-50,female,12,122,Yorkshire Terrier,False,,False,small/companion,2014.0,male,blue/tan
144173,31-40,female,2,21,Pinscher,False,,False,small/companion,2018.0,female,brown
144179,51-60,female,8,81,Rhodesian Ridgeback,False,,False,large/working,2018.0,female,red-wheaten
144180,81-90,female,12,121,Miniature Poodle,False,,False,small/companion,2004.0,female,black
144181,21-30,male,5,52,German Spitz (Small),False,,False,small/companion,2017.0,male,white
144187,21-30,female,12,121,French Bulldog,False,,False,small/companion,2018.0,female,fawn
144195,61-70,female,10,101,Bolonka Zwetna,False,,False,small/companion,2018.0,male,sable beige
144198,51-60,female,7,72,Maltese,False,,False,small/companion,2015.0,male,white
144203,51-60,female,7,74,Cocker Spaniel,False,,False,small/companion,2018.0,male,brown
144209,61-70,female,2,24,English Cocker Spaniel,False,,False,small/companion,2004.0,female,blue roan
144220,21-30,female,11,119,Miniature Dachshund,False,,False,small/companion,2017.0,female,red
144221,31-40,female,2,21,Mixed breed (small),False,,False,small/companion,2017.0,male,white/red
144222,31-40,male,6,61,Labrador Retriever,False,,False,large/working,2018.0,female,brown
144226,31-40,female,5,52,Havanese,False,,False,small/companion,2018.0,female,brown
144227,31-40,male,2,24,Mixed breed (small),False,,False,small/companion,2014.0,male,apricot
144227,31-40,male,2,24,Poodle,False,,False,small/companion,2008.0,male,white
144229,21-30,male,11,111,Jack Russel Terrier,False,,False,small/companion,2018.0,male,white/beige
144230,51-60,male,8,83,Standard Poodle,False,,False,large/working,2017.0,female,white
144233,21-30,female,10,101,Labrador Retriever,False,,False,large/working,2018.0,female,black/white
144233,21-30,female,10,101,Chihuahua,False,,False,small/companion,2013.0,male,white/brown
144258,51-60,female,10,101,Havanese,True,,False,small/companion,2018.0,female,black/brown/beige
144263,31-40,female,4,44,Podenco,False,,False,large/working,2009.0,male,brown
144267,51-60,female,2,21,Dachshund,False,,False,small/companion,2006.0,male,brown/black
144271,41-50,male,6,61,Border Collie,False,,False,large/working,2018.0,male,black/white
144272,41-50,female,11,111,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2018.0,male,brown
144273,41-50,male,12,122,French Bulldog,False,,False,small/companion,2018.0,female,brown
144274,41-50,female,12,123,Pug,False,,False,small/companion,2018.0,female,beige/black
144288,41-50,male,7,71,Mixed breed (large),False,,False,large/working,2018.0,female,white/brown
144289,51-60,female,9,91,Pomeranian,False,,False,small/companion,2018.0,male,gray
144292,41-50,female,10,101,Jack Russel Terrier,False,,False,small/companion,2018.0,male,white/brown
144293,11-20,male,3,31,Chihuahua,False,Pinscher,False,small/companion,2018.0,male,white/brown/black
144295,31-40,male,11,119,Siberian Husky,False,,False,large/working,2017.0,female,white/gray
144296,51-60,male,7,72,Parson Jack Russell Terrier,False,,False,small/companion,2018.0,male,white/black
144297,41-50,male,7,72,Welsh Springer Spaniel,False,,False,large/working,2016.0,female,brown/white
144298,31-40,female,10,102,English Cocker Spaniel,False,,False,small/companion,2018.0,female,brown/white
144302,21-30,female,11,111,Labrador Retriever,False,,False,large/working,2018.0,male,beige
144314,41-50,male,3,31,Gordon Setter,False,,False,large/working,2019.0,female,black/tan
144319,41-50,female,9,91,Mixed breed (small),False,,False,small/companion,2016.0,male,brown
144321,31-40,male,12,122,French Bulldog,False,,False,small/companion,2018.0,male,black
144324,31-40,female,4,42,Mixed breed (large),False,,False,large/working,2010.0,female,beige
144325,51-60,female,5,52,Labrador Retriever,False,,False,large/working,2013.0,male,brown
144326,21-30,male,9,92,American Staffordshire Terrier,True,,False,restricted/dangerous,2013.0,male,white brindle
144328,41-50,female,7,74,Jack Russel Terrier,False,,False,small/companion,2018.0,male,white/black
144331,31-40,female,6,63,Cocker Spaniel,False,,False,small/companion,2014.0,male,orange roan
144337,31-40,male,12,123,Siberian Husky,False,,False,large/working,2018.0,female,gray/white/black
144338,41-50,female,6,61,Shih Tzu,False,,False,small/companion,2018.0,male,white/brown
144339,31-40,female,11,111,Continental Bulldog,False,,False,large/working,2018.0,female,brown/white
144356,21-30,male,11,115,Labrador Retriever,False,,False,large/working,2016.0,male,blonde
144380,51-60,male,7,72,Mixed breed (small),False,,False,small/companion,2014.0,female,white/brown
144404,31-40,male,11,119,Chihuahua,False,,False,small/companion,2018.0,female,lilac
144407,21-30,female,11,115,Havanese,False,,False,small/companion,2018.0,male,black/white
144409,21-30,male,11,111,Mixed breed (large),False,,False,large/working,2011.0,male,black
144413,61-70,female,8,81,Chihuahua,False,,False,small/companion,2018.0,male,gray
144418,31-40,female,12,122,Border Collie,True,,False,large/working,2012.0,female,tricolor
144423,21-30,male,9,92,Airedale Terrier,False,,False,large/working,2009.0,female,black
144441,41-50,male,7,73,Poodle,False,,False,small/companion,2015.0,female,white
144442,31-40,male,3,34,Mixed breed (large),False,,False,large/working,2017.0,male,black/brown/white
144443,41-50,male,11,111,Mixed breed (small),False,,False,small/companion,2017.0,male,beige/white
144444,21-30,female,9,92,Mixed breed (large),False,,False,large/working,2016.0,male,black/brown
144447,31-40,female,11,111,Bernese Mountain Dog,False,,False,large/working,2016.0,male,black
144497,31-40,female,7,74,Labrador Retriever,True,,False,large/working,2018.0,female,black
144500,31-40,female,9,92,English Bulldog,False,,False,large/working,2015.0,male,brown/white
144504,61-70,female,11,119,Maltese,False,,False,small/companion,2015.0,female,white
144504,61-70,female,11,119,Maltese,False,Yorkshire Terrier,False,small/companion,2018.0,male,beige
144507,31-40,male,2,21,American Cocker Spaniel,False,,False,small/companion,2016.0,male,brown
144516,31-40,female,7,74,Weimaraner,False,,False,large/working,2013.0,female,silver-gray
144523,71-80,female,2,24,Barbet,False,,False,large/working,2018.0,male,black
144524,31-40,male,3,34,Mixed breed (large),False,,False,large/working,2015.0,male,beige
144529,31-40,male,3,34,Pomeranian (Zwergspitz),False,,False,small/companion,2018.0,female,black/tan
144531,31-40,female,10,101,Terrier (generic),True,,False,small/companion,2017.0,male,brown/white
144533,31-40,male,5,52,French Bulldog,False,,False,small/companion,2018.0,male,brindle
144565,41-50,female,5,51,Miniature Pinscher,False,Miniature Pinscher (Rehpinscher type),False,small/companion,2014.0,female,black/brown
144566,21-30,female,7,73,Mixed breed (small),False,,False,small/companion,2017.0,male,red/brown
144567,51-60,male,7,72,Whippet,False,,False,large/working,2018.0,female,white/black
144578,41-50,female,11,119,Mixed breed (small),False,,False,small/companion,2018.0,female,apricot
144580,21-30,male,7,71,Maremmano,False,,False,large/working,2018.0,female,white
144583,41-50,male,10,101,Bedlington Terrier,False,,False,small/companion,2018.0,male,blue
144588,41-50,female,6,63,Labrador Retriever,False,,False,large/working,2016.0,female,brown
144593,51-60,female,7,74,Labrador Retriever,False,,False,large/working,2018.0,male,red/brown
144604,31-40,female,4,41,Istrian Hound,False,,False,large/working,2018.0,female,white/brown
144613,31-40,female,6,61,Rhodesian Ridgeback,False,,False,large/working,2012.0,male,red-wheaten
144616,41-50,female,2,23,Cocker Spaniel,False,,False,small/companion,2012.0,female,black
144618,41-50,female,12,121,Labrador Retriever,False,,False,large/working,2018.0,male,beige
144619,31-40,female,11,115,French Bulldog,False,,False,small/companion,2018.0,male,black/brown
144628,31-40,male,11,111,Shiba Inu,False,,False,small/companion,2019.0,male,red
144629,21-30,female,11,115,Mixed breed (large),False,,False,large/working,2017.0,female,black/brown
144630,31-40,male,1,14,Rottweiler,False,,False,large/working,2016.0,female,black/brown
144644,21-30,female,5,51,Airedale Terrier,False,,False,large/working,2018.0,male,black/brown
144651,41-50,male,12,122,Chihuahua,False,,False,small/companion,2018.0,female,black
144652,61-70,female,11,119,Golden Retriever,False,Poodle,False,large/working,2018.0,female,apricot
144661,51-60,female,10,101,Bolonka Zwetna,False,,False,small/companion,2018.0,male,tricolor
144665,11-20,female,11,111,Mixed breed (small),False,,False,small/companion,2015.0,male,light brown
144668,21-30,male,10,101,Boston Terrier,False,,False,small/companion,2018.0,female,white brindle
144669,21-30,male,5,52,Rottweiler,False,,False,large/working,2018.0,male,black/brown
144670,31-40,female,3,34,Mixed breed (small),False,,False,small/companion,2018.0,female,brown
144686,41-50,female,3,34,Miniature Dachshund,False,,False,small/companion,2018.0,female,black/white
144687,41-50,male,9,92,Poodle,False,,False,small/companion,2017.0,male,black
144688,41-50,female,7,71,Labrador Retriever,True,,False,large/working,2015.0,female,beige
144690,41-50,female,9,91,Mixed breed (small),False,,False,small/companion,2018.0,female,black
144702,31-40,female,6,61,Mixed breed (large),False,,False,large/working,2017.0,female,brown/white
144715,41-50,female,9,92,Irish Terrier,False,,False,large/working,2018.0,female,red
144716,21-30,female,7,73,Border Collie,False,Poodle,False,large/working,2018.0,male,black/white
144718,61-70,male,11,119,Labrador Retriever,True,,False,large/working,2013.0,male,black
144740,31-40,female,6,61,Parson Russell Terrier,False,,False,small/companion,2018.0,male,tricolor
144741,21-30,male,3,31,Pug,False,,False,small/companion,2017.0,male,sand-colored
144746,41-50,male,4,41,Parson Russell Terrier,False,,False,small/companion,2018.0,female,tricolor
144767,31-40,male,2,21,Pekingese,False,Shih Tzu,False,small/companion,2017.0,male,black/tan
144777,21-30,female,6,61,Jack Russel Terrier,True,,False,small/companion,2015.0,female,light brown
144782,51-60,male,7,72,Golden Retriever,False,,False,large/working,2005.0,male,golden
144793,21-30,female,12,122,Mixed breed (small),False,,False,small/companion,2007.0,female,black/brown
144794,61-70,female,7,74,Papillon,False,,False,small/companion,2006.0,male,tricolor
144808,61-70,male,11,111,Mixed breed (small),False,,False,small/companion,2017.0,female,black/white
144842,21-30,female,12,123,Dogo Argentino,False,,False,large/working,2018.0,female,white
144853,31-40,female,11,111,Volpino Italiano,False,,False,small/companion,2008.0,female,reddish-brown
144856,21-30,male,3,31,Miniature Pinscher,False,,False,small/companion,2016.0,male,red
144859,21-30,male,11,111,Mixed breed (small),False,,False,small/companion,2018.0,male,beige
144872,61-70,female,10,102,Boston Terrier,False,,False,small/companion,2018.0,female,black/white
144873,51-60,male,11,111,Border Collie,False,,False,large/working,2015.0,female,black/white
144906,31-40,male,6,63,Weimaraner,False,,False,large/working,2019.0,male,silver
144915,31-40,female,9,92,King Charles Spaniel,False,,False,small/companion,2017.0,female,white/brown
144916,31-40,male,11,115,Mixed breed (small),False,,False,small/companion,2017.0,female,white/black
144919,31-40,female,6,61,Pomeranian (Zwergspitz),False,Pomeranian,False,small/companion,2012.0,female,brown/black
144923,21-30,female,9,92,French Bulldog,True,,False,small/companion,2014.0,male,brown/black
144939,31-40,male,4,44,French Bulldog,False,,False,small/companion,2018.0,male,black
144942,31-40,female,8,81,Mixed breed (large),False,,False,large/working,2007.0,female,tricolor
144949,21-30,female,7,72,Mixed breed (small),False,,False,small/companion,2017.0,male,black/white
